customer_id,tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,churn
CUST02546,11,95.27,7947.11,1,Month-to-month,Bank transfer,DSL,No,No,No,0,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST02547,34,67.38,1069.93,2,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,Male,Yes,No,Yes,No,No,Yes,No,No internet service,0
CUST02548,10,64.68,413.35,2,Month-to-month,Credit card,Fiber optic,No,No,No,0,Female,Yes,No,Yes,No phone service,Yes,Yes,Yes,No,1
CUST02549,63,20.71,5560.96,2,Month-to-month,Mailed check,DSL,No internet service,Yes,No,0,Male,No,No,Yes,Yes,No,No,No,Yes,0
CUST02550,49,101.94,6661.16,1,One year,Credit card,DSL,No,Yes,Yes,0,Male,Yes,No,Yes,No,No,Yes,No,No,0
CUST02551,20,55.98,6773.86,4,Month-to-month,Credit card,No,No,No,No,1,Female,Yes,No,No,Yes,No,No,No,No,0
CUST02552,68,74.08,5434.14,4,Month-to-month,Credit card,Fiber optic,No,No,No,0,Male,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,1
CUST02553,47,87.73,7633.05,4,Month-to-month,Credit card,Fiber optic,No internet service,Yes,Yes,0,Female,No,No,Yes,No,Yes,No,No internet service,Yes,0
CUST02554,19,90.26,4097.82,3,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Female,Yes,Yes,Yes,Yes,No internet service,No,Yes,No internet service,1
CUST02555,66,115.6,7312.24,3,Month-to-month,Electronic check,DSL,Yes,No,No,0,Female,No,Yes,Yes,No,No internet service,No internet service,Yes,No,1
CUST02556,43,73.13,7743.14,3,Month-to-month,Bank transfer,No,No internet service,No,Yes,0,Male,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1
CUST02557,32,59.97,6780.32,3,One year,Electronic check,Fiber optic,No internet service,No,No,0,Male,No,No,Yes,Yes,No,No,No internet service,No,0
CUST02558,60,115.37,2491.87,2,One year,Mailed check,DSL,No,Yes,No,0,Female,No,No,Yes,Yes,No,Yes,No internet service,Yes,1
CUST02559,8,84.21,1585.8,2,One year,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,Yes,No,Yes,No,No,Yes,Yes,1
CUST02560,67,49.82,4394.0,4,Two year,Mailed check,DSL,No,No,Yes,0,Female,Yes,Yes,Yes,No phone service,No,No,No,Yes,0
CUST02561,34,32.65,3635.06,3,Month-to-month,Bank transfer,DSL,No,No internet service,No,1,Male,No,No,Yes,No,Yes,Yes,No,No internet service,1
CUST02562,64,104.26,7024.51,4,Two year,Credit card,No,No,No,Yes,1,Female,No,No,Yes,No,No,No internet service,No,Yes,0
CUST02563,7,56.22,818.25,1,Month-to-month,Bank transfer,No,No internet service,No,No,0,Female,No,No,Yes,No,Yes,Yes,No,No,1
CUST02564,44,86.05,2076.77,3,Month-to-month,Electronic check,DSL,No internet service,No,Yes,0,Male,Yes,No,Yes,Yes,No,No,No,Yes,1
CUST02565,46,67.08,6019.36,3,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,No internet service,No,Yes,No,1
CUST02566,39,39.89,777.99,4,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,0,Female,No,Yes,Yes,No,Yes,No,Yes,No,1
CUST02567,53,80.17,2579.7,4,Two year,Bank transfer,DSL,Yes,No internet service,No,0,Male,Yes,Yes,No,No,No,Yes,No,No,0
CUST02568,45,26.07,3109.5,1,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Female,Yes,No,No,Yes,No,No,No internet service,No,1
CUST02569,46,61.33,4988.3,4,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,No,Yes,No internet service,No,1
CUST02570,14,74.66,1281.9,3,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,Male,No,No,Yes,No,No,No internet service,No,No internet service,0
CUST02571,18,63.6,6887.62,2,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,1,Female,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,0
CUST02572,25,94.87,3591.39,1,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,No,Yes,Yes,No,1
CUST02573,51,102.79,7337.83,1,Month-to-month,Electronic check,No,Yes,Yes,Yes,0,Male,No,No,Yes,No,No,No,No,No internet service,1
CUST02574,21,97.12,3753.6,3,Month-to-month,Bank transfer,DSL,No,No,Yes,0,Male,No,Yes,Yes,No,No,No,No,Yes,0
CUST02575,20,23.88,2214.82,2,Two year,Bank transfer,No,No internet service,No internet service,Yes,0,Male,No,No,No,No,Yes,Yes,No,No internet service,0
CUST02576,50,39.41,1151.79,4,Month-to-month,Credit card,DSL,No,Yes,Yes,0,Male,Yes,No,Yes,Yes,Yes,Yes,No,No,1
CUST02577,37,73.66,49.89,4,Month-to-month,Mailed check,DSL,No,No internet service,Yes,1,Male,Yes,No,Yes,No phone service,No,Yes,No,No,0
CUST02578,19,113.48,4266.62,2,One year,Electronic check,DSL,No internet service,Yes,Yes,0,Female,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST02579,28,103.5,875.11,2,Two year,Electronic check,Fiber optic,No,No,No,1,Male,No,No,Yes,Yes,Yes,No internet service,No,Yes,0
CUST02580,50,104.25,3145.99,3,Month-to-month,Electronic check,DSL,No internet service,No,No,0,Male,No,No,Yes,No,No internet service,Yes,No internet service,Yes,0
CUST02581,3,50.32,4722.39,4,Month-to-month,Electronic check,No,No,Yes,Yes,0,Female,Yes,No,Yes,Yes,Yes,Yes,No,No,1
CUST02582,54,62.94,2219.97,3,Two year,Credit card,Fiber optic,No internet service,No internet service,Yes,0,Male,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST02583,70,67.07,1418.29,4,Month-to-month,Mailed check,DSL,No internet service,No,Yes,1,Female,Yes,No,No,Yes,No,No internet service,No,Yes,0
CUST02584,27,35.74,6202.28,4,Month-to-month,Credit card,Fiber optic,No,Yes,No,1,Male,No,Yes,Yes,No,Yes,No,No,No internet service,1
CUST02585,3,23.11,7575.39,2,Month-to-month,Mailed check,No,No,No,No,0,Male,No,No,Yes,Yes,Yes,No internet service,No,Yes,1
CUST02586,21,114.69,821.51,3,Two year,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No,No,No,No,No internet service,0
CUST02587,44,44.07,1261.61,2,Two year,Mailed check,DSL,No,Yes,No,0,Female,No,No,Yes,Yes,Yes,No internet service,Yes,No,0
CUST02588,66,43.99,7680.9,3,Two year,Electronic check,No,No,No internet service,No,0,Male,No,Yes,Yes,No,Yes,No internet service,No,No,0
CUST02589,65,28.34,321.52,4,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Female,Yes,No,Yes,Yes,Yes,Yes,No,No,1
CUST02590,33,112.85,7821.51,1,Month-to-month,Mailed check,Fiber optic,No,Yes,No,0,Male,Yes,Yes,Yes,No,Yes,No,Yes,Yes,0
CUST02591,54,77.97,57.06,1,Month-to-month,Bank transfer,DSL,No,Yes,No,1,Male,Yes,No,Yes,Yes,No internet service,No,Yes,No,0
CUST02592,0,86.7,6991.88,3,Two year,Mailed check,Fiber optic,No internet service,Yes,No,0,Female,Yes,No,No,No phone service,Yes,Yes,No internet service,No internet service,0
CUST02593,71,111.16,2472.45,3,Two year,Electronic check,No,No,No,Yes,0,Male,Yes,Yes,Yes,No,No,No,Yes,Yes,0
CUST02594,37,54.56,7509.94,2,Month-to-month,Bank transfer,DSL,Yes,No internet service,No,0,Female,Yes,No,Yes,No,No,No internet service,No,No,0
CUST02595,5,82.15,2549.22,4,One year,Electronic check,DSL,Yes,Yes,Yes,0,Male,Yes,No,Yes,No phone service,No,No internet service,No,Yes,0
CUST02596,24,23.88,5241.36,1,Month-to-month,Bank transfer,No,Yes,Yes,Yes,1,Female,Yes,Yes,Yes,No phone service,No,No internet service,No,No internet service,0
CUST02597,16,38.68,658.66,2,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,Female,No,No,Yes,No,No,No internet service,Yes,No internet service,0
CUST02598,60,103.12,1953.79,3,One year,Mailed check,No,Yes,No,No,1,Female,Yes,Yes,Yes,Yes,No internet service,No,No,No,0
CUST02599,11,96.68,6193.96,4,Month-to-month,Mailed check,DSL,No,No,Yes,1,Male,No,No,No,No,Yes,Yes,No,No,1
CUST02600,5,55.06,4238.91,2,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,1,Female,Yes,No,Yes,Yes,Yes,No,No internet service,No,0
CUST02601,26,57.68,7425.19,2,Month-to-month,Bank transfer,DSL,No,Yes,Yes,0,Female,No,No,Yes,No,No internet service,No,Yes,No,1
CUST02602,7,73.36,3441.44,3,Two year,Bank transfer,No,No,No,Yes,0,Male,Yes,Yes,Yes,No phone service,No internet service,Yes,No,No,0
CUST02603,64,20.02,6961.1,4,Two year,Electronic check,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No,No,No internet service,Yes,0
CUST02604,56,44.12,3602.66,1,Two year,Mailed check,No,No internet service,No,No,0,Male,Yes,Yes,Yes,No,No internet service,No,Yes,Yes,0
CUST02605,39,40.82,7834.4,2,One year,Electronic check,Fiber optic,No internet service,No,No,0,Female,Yes,No,Yes,No phone service,No,No,No,No,0
CUST02606,13,45.05,7679.48,3,Month-to-month,Mailed check,DSL,Yes,No,Yes,0,Female,No,Yes,Yes,No,No,Yes,Yes,No,0
CUST02607,34,100.59,2646.51,2,Month-to-month,Credit card,DSL,Yes,No,Yes,0,Female,No,No,Yes,No,No internet service,No internet service,Yes,No,1
CUST02608,47,47.97,7089.67,3,Two year,Electronic check,Fiber optic,Yes,Yes,No,0,Female,No,No,No,No,No,Yes,No internet service,No,0
CUST02609,55,39.15,6783.94,3,One year,Mailed check,Fiber optic,No,No,No,0,Female,Yes,Yes,Yes,No,No internet service,No,No,No,0
CUST02610,48,70.43,1701.23,3,One year,Bank transfer,No,No,No,No,0,Female,No,Yes,Yes,Yes,No,Yes,No,Yes,0
CUST02611,12,106.56,5001.84,4,One year,Bank transfer,Fiber optic,No,Yes,No,0,Male,No,Yes,Yes,No,No,No,No,No,0
CUST02612,60,44.13,600.0,1,Two year,Mailed check,Fiber optic,No internet service,No,Yes,0,Male,Yes,No,Yes,No,No,Yes,Yes,No,0
CUST02613,48,27.85,6696.95,4,Month-to-month,Bank transfer,No,No,No internet service,No,0,Male,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,1
CUST02614,45,55.64,1412.88,1,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,0,Male,Yes,No,Yes,No,No,No internet service,Yes,No,0
CUST02615,61,94.77,585.1,3,One year,Credit card,No,Yes,No,No,0,Male,Yes,Yes,Yes,Yes,No,No internet service,Yes,Yes,0
CUST02616,7,75.07,3213.75,1,Two year,Credit card,Fiber optic,Yes,No,Yes,0,Male,No,Yes,Yes,No,No,No,No,No,1
CUST02617,42,101.68,4623.84,4,One year,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,No,Yes,No,Yes,No,No,No,0
CUST02618,19,115.96,6842.24,2,Month-to-month,Electronic check,DSL,Yes,No,Yes,0,Female,Yes,No,Yes,No,No internet service,No,Yes,No internet service,1
CUST02619,38,99.27,7794.46,4,Month-to-month,Credit card,DSL,No,No,No,1,Female,No,No,Yes,No,No,Yes,No,No internet service,1
CUST02620,48,80.38,3527.15,4,One year,Credit card,DSL,Yes,No,No,0,Male,Yes,No,Yes,Yes,No,No,No,No internet service,0
CUST02621,63,69.33,502.37,4,One year,Credit card,No,No,Yes,No,0,Male,No,No,No,No,No,Yes,No,Yes,0
CUST02622,61,24.01,5997.94,4,One year,Mailed check,No,Yes,No,Yes,1,Female,No,Yes,Yes,No,No,Yes,No,Yes,0
CUST02623,53,118.43,4530.08,4,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,Female,No,Yes,Yes,Yes,No,No,No,No,0
CUST02624,8,58.35,3594.17,1,Two year,Mailed check,No,No internet service,No internet service,No,0,Male,No,Yes,Yes,Yes,No internet service,Yes,No internet service,No,0
CUST02625,36,35.22,2487.97,1,One year,Credit card,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,No,No internet service,No,No internet service,Yes,0
CUST02626,48,86.67,4029.14,2,One year,Electronic check,No,No,Yes,Yes,0,Female,Yes,No,Yes,No,No,Yes,No internet service,Yes,0
CUST02627,40,48.43,2722.66,4,Month-to-month,Mailed check,DSL,No internet service,No,No,0,Male,No,No,Yes,No,No,No,Yes,No,1
CUST02628,16,78.58,6060.95,4,Month-to-month,Credit card,Fiber optic,No,No internet service,Yes,0,Male,No,No,Yes,Yes,No,No,No,No internet service,1
CUST02629,20,78.68,4360.27,2,Two year,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No,No,No,No,No,0
CUST02630,50,64.57,7017.25,2,Month-to-month,Electronic check,DSL,No internet service,No,No,0,Female,No,Yes,No,No,No internet service,Yes,Yes,No,0
CUST02631,58,103.61,4357.48,3,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,No internet service,Yes,No internet service,No,0
CUST02632,38,46.5,1921.33,2,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,0,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0
CUST02633,54,64.86,6811.71,2,One year,Electronic check,DSL,No,No internet service,No,0,Female,No,No,Yes,Yes,No,No,No,No internet service,0
CUST02634,40,73.77,4466.61,2,Month-to-month,Credit card,DSL,No,Yes,Yes,0,Male,Yes,Yes,Yes,No,No internet service,Yes,Yes,Yes,0
CUST02635,38,86.36,1670.59,3,Month-to-month,Mailed check,No,Yes,No internet service,Yes,0,Female,No,Yes,No,No,No internet service,No,No,No internet service,0
CUST02636,12,98.4,4995.59,1,Two year,Mailed check,DSL,Yes,No internet service,Yes,0,Female,No,No,No,Yes,No,No,No,No,0
CUST02637,63,59.48,2874.58,3,One year,Credit card,DSL,No,No internet service,No,0,Female,Yes,No,Yes,No,No,Yes,No internet service,Yes,0
CUST02638,10,84.6,6758.36,1,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,0,Female,No,No,Yes,No,No internet service,No,No,No,0
CUST02639,18,35.06,3637.33,2,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,0,Female,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0
CUST02640,10,113.26,5817.0,3,Two year,Electronic check,Fiber optic,No internet service,Yes,No,0,Female,Yes,No,No,Yes,Yes,Yes,No,Yes,0
CUST02641,45,58.31,782.38,3,Month-to-month,Credit card,Fiber optic,No,No,Yes,1,Male,Yes,No,Yes,No,Yes,No,No internet service,No internet service,0
CUST02642,44,92.95,3180.27,1,One year,Electronic check,DSL,No,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,Yes,Yes,1
CUST02643,0,22.03,7866.27,3,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,No,No internet service,Yes,No,No internet service,0
CUST02644,39,40.52,6471.51,3,Two year,Credit card,Fiber optic,No internet service,No,Yes,0,Female,No,No,Yes,No,Yes,No,Yes,No,0
CUST02645,18,68.71,1296.33,4,One year,Bank transfer,No,No,Yes,No,0,Male,Yes,Yes,Yes,No,No,No,No,No internet service,0
CUST02646,71,107.83,2236.56,1,One year,Bank transfer,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,0
CUST02647,71,72.73,2651.93,3,Month-to-month,Mailed check,DSL,No,No,Yes,1,Female,No,No,Yes,No,No internet service,No,Yes,No,1
CUST02648,60,112.99,5209.92,3,Two year,Credit card,Fiber optic,No,No internet service,No,0,Female,No,Yes,Yes,No,No,No,No internet service,No,0
CUST02649,11,68.38,6060.82,2,Month-to-month,Electronic check,DSL,Yes,No,Yes,1,Male,Yes,No,Yes,No,No,No,No,No internet service,1
CUST02650,60,69.04,6001.22,4,Two year,Credit card,Fiber optic,No,No internet service,No,0,Male,No,Yes,Yes,No phone service,Yes,Yes,No internet service,No,1
CUST02651,32,31.97,4088.79,4,Month-to-month,Electronic check,DSL,Yes,No,Yes,0,Male,No,No,Yes,Yes,Yes,No internet service,No,Yes,0
CUST02652,44,100.27,6490.35,2,One year,Mailed check,DSL,Yes,No internet service,No,1,Female,No,No,Yes,Yes,Yes,No,No,No internet service,0
CUST02653,68,44.7,3507.88,2,Month-to-month,Mailed check,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,No,No,0
CUST02654,7,109.96,1008.57,2,One year,Mailed check,Fiber optic,No internet service,No internet service,Yes,0,Male,No,No,Yes,No,No,Yes,Yes,Yes,0
CUST02655,24,111.08,4524.25,2,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,0,Female,No,Yes,Yes,No,Yes,No,Yes,No,0
CUST02656,45,114.33,7619.37,4,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,Yes,1,Female,Yes,No,No,No,No,No,No,No,1
CUST02657,29,72.02,6348.09,3,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,0,Female,No,Yes,Yes,No,No internet service,Yes,No,No,0
CUST02658,46,87.71,4638.03,3,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,No,No,No,No phone service,No,Yes,No internet service,No,0
CUST02659,48,97.85,5181.51,2,Month-to-month,Mailed check,Fiber optic,Yes,No,No,0,Female,No,No,Yes,Yes,No,No,Yes,Yes,1
CUST02660,46,33.1,7445.88,1,Month-to-month,Bank transfer,DSL,Yes,No internet service,No,0,Female,Yes,No,Yes,No phone service,No internet service,No,No,No,0
CUST02661,17,80.1,3438.18,2,Two year,Credit card,Fiber optic,No,No internet service,Yes,0,Female,No,No,Yes,No,Yes,No,Yes,No,0
CUST02662,65,23.43,2664.53,3,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,0,Female,Yes,Yes,Yes,Yes,No,No,No,No,0
CUST02663,67,69.76,7818.39,1,One year,Credit card,Fiber optic,Yes,Yes,Yes,0,Female,No,Yes,No,No,Yes,No,No,No internet service,0
CUST02664,32,35.48,6910.28,2,Month-to-month,Mailed check,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,1
CUST02665,35,38.29,2597.89,1,One year,Credit card,Fiber optic,No,Yes,Yes,0,Male,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST02666,18,56.5,3720.97,2,Month-to-month,Bank transfer,No,Yes,Yes,Yes,1,Male,Yes,No,Yes,Yes,Yes,No internet service,No,No,1
CUST02667,27,63.24,3332.32,4,Two year,Bank transfer,Fiber optic,Yes,No,Yes,0,Male,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,0
CUST02668,39,82.32,1209.78,3,Two year,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,No,No,No internet service,No,No,No,0
CUST02669,14,27.44,7663.4,2,Month-to-month,Electronic check,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,No,No,No,Yes,No,1
CUST02670,40,70.37,3246.41,1,One year,Credit card,DSL,Yes,No,Yes,0,Male,No,No,Yes,No phone service,No,No,No internet service,No,0
CUST02671,38,38.26,7005.13,3,Month-to-month,Credit card,Fiber optic,No,No,No,0,Female,No,No,Yes,No,No,Yes,No internet service,No,0
CUST02672,1,77.4,1531.06,2,One year,Credit card,Fiber optic,No,Yes,No,0,Male,Yes,Yes,Yes,No,No internet service,No,No,No internet service,1
CUST02673,62,83.74,4392.01,2,Month-to-month,Mailed check,DSL,No internet service,No,Yes,0,Male,Yes,Yes,Yes,No phone service,Yes,Yes,No,Yes,0
CUST02674,28,75.67,211.21,2,Month-to-month,Electronic check,Fiber optic,Yes,No,No,1,Male,No,No,Yes,Yes,No,Yes,Yes,No,1
CUST02675,65,93.83,6118.48,2,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,1
CUST02676,50,53.56,4655.69,4,One year,Credit card,No,No internet service,No,No,1,Male,No,No,Yes,Yes,No,No,No,No internet service,0
CUST02677,9,96.51,5012.2,3,Month-to-month,Electronic check,No,No internet service,Yes,Yes,1,Female,No,No,Yes,No,No,No internet service,Yes,No,0
CUST02678,13,63.28,432.73,4,One year,Credit card,DSL,No,No internet service,No,0,Male,No,Yes,No,No,No internet service,No,Yes,No,0
CUST02679,50,68.42,1704.09,3,Month-to-month,Credit card,Fiber optic,No,No,No,0,Female,No,Yes,Yes,Yes,No,No,No,No,0
CUST02680,38,84.81,613.16,2,Month-to-month,Credit card,DSL,No,No,Yes,0,Male,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,0
CUST02681,27,21.84,2325.54,3,One year,Bank transfer,DSL,No,Yes,Yes,0,Female,No,No,No,No,Yes,No internet service,Yes,No,0
CUST02682,2,85.4,5026.96,1,Two year,Mailed check,Fiber optic,No,Yes,Yes,1,Female,Yes,No,Yes,No,No internet service,No,Yes,No,0
CUST02683,69,81.86,4538.16,3,Two year,Electronic check,DSL,No,Yes,Yes,0,Male,No,Yes,Yes,Yes,No,Yes,No,Yes,0
CUST02684,26,50.98,4904.96,1,One year,Mailed check,DSL,No internet service,Yes,Yes,0,Male,Yes,Yes,Yes,No,No,Yes,No,No internet service,0
CUST02685,1,28.58,4403.03,1,One year,Bank transfer,No,No,Yes,No,0,Male,No,No,Yes,No phone service,No internet service,No,Yes,No,1
CUST02686,37,29.09,2198.77,4,One year,Electronic check,No,No,Yes,Yes,0,Male,Yes,No,Yes,Yes,No internet service,No,No,No internet service,0
CUST02687,2,112.32,1971.17,3,Month-to-month,Credit card,Fiber optic,No internet service,No,No,0,Male,Yes,No,Yes,Yes,Yes,No,Yes,No,0
CUST02688,15,88.93,1113.74,2,Month-to-month,Mailed check,No,No internet service,No,Yes,0,Female,Yes,Yes,Yes,No,No internet service,Yes,Yes,No,1
CUST02689,39,32.71,6795.59,3,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,0
CUST02690,1,55.67,4939.51,4,Month-to-month,Electronic check,DSL,No,No,Yes,1,Male,Yes,No,No,No phone service,Yes,No,Yes,No,1
CUST02691,40,79.25,1508.36,1,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No phone service,Yes,No,Yes,No,0
CUST02692,11,103.56,1434.13,1,Two year,Mailed check,Fiber optic,Yes,No,Yes,0,Male,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,1
CUST02693,34,24.37,6986.82,4,Month-to-month,Mailed check,DSL,Yes,Yes,No,0,Female,Yes,No,Yes,No,No,No internet service,No internet service,No,0
CUST02694,64,43.66,5946.99,4,One year,Electronic check,No,No,No internet service,No,0,Female,No,Yes,Yes,No,Yes,No,No,No,0
CUST02695,54,108.97,5282.0,3,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,Female,Yes,No,Yes,Yes,No,No internet service,Yes,No,0
CUST02696,44,20.92,3266.78,1,Month-to-month,Bank transfer,DSL,No,No,No,1,Female,No,Yes,Yes,Yes,Yes,Yes,No,No,0
CUST02697,61,40.14,2110.57,4,Month-to-month,Credit card,DSL,No,Yes,No,0,Female,No,No,No,No,No,Yes,No,No internet service,1
CUST02698,48,115.9,7836.02,3,Month-to-month,Credit card,DSL,No,No internet service,Yes,0,Female,No,Yes,Yes,No,No,No,Yes,No,0
CUST02699,24,81.34,6381.97,3,One year,Bank transfer,No,Yes,No internet service,No,0,Female,No,No,Yes,No,Yes,No internet service,Yes,No,1
CUST02700,22,46.17,2428.2,2,Two year,Electronic check,Fiber optic,Yes,Yes,No,0,Female,Yes,No,Yes,Yes,No internet service,No,No,No,0
CUST02701,23,26.7,6783.57,1,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,0,Male,Yes,No,Yes,No,No,No,No,No,0
CUST02702,37,22.82,6076.28,3,Two year,Mailed check,Fiber optic,Yes,No internet service,No,0,Male,Yes,Yes,Yes,Yes,No,No,No,Yes,0
CUST02703,27,44.47,2390.7,4,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,0,Male,Yes,No,Yes,No,No,Yes,Yes,No,1
CUST02704,20,108.15,3423.89,1,One year,Bank transfer,Fiber optic,No,No internet service,No,1,Female,Yes,No,No,Yes,No,No,No,No,0
CUST02705,53,61.59,1503.91,4,One year,Electronic check,Fiber optic,Yes,Yes,No,0,Female,No,No,Yes,No,No,Yes,No,No,0
CUST02706,17,92.03,906.2,4,Month-to-month,Mailed check,No,Yes,No internet service,No,0,Male,No,No,Yes,Yes,Yes,Yes,No,No,0
CUST02707,35,111.83,5787.64,3,Month-to-month,Electronic check,No,No,Yes,No,0,Male,Yes,No,Yes,No,Yes,No,Yes,No,0
CUST02708,44,60.8,2154.74,3,Month-to-month,Electronic check,No,No,Yes,Yes,0,Male,No,Yes,Yes,Yes,No,Yes,No internet service,No,0
